ID	文本
DialogData_TalkTitle_4630521	
DialogData_TalkRoleName_4630521	
DialogData_TalkContent_4630533	不嫌棄的話，這柄我珍藏已久的「黎明神劍」就作為給兩位的謝禮吧。
DialogData_TalkTitle_4630533	
DialogData_TalkRoleName_4630533	
DialogData_TalkContent_4630522	「黎明神劍」？
DialogData_TalkTitle_4630522	
DialogData_TalkRoleName_4630522	
DialogData_TalkContent_4630523	沒錯。與通情達理的派蒙閣下很相稱吧？
DialogData_TalkTitle_4630523	
DialogData_TalkRoleName_4630523	
DialogData_TalkContent_4630524	嗯…如果謝禮是這柄「黎明神劍」的話…
DialogData_TalkTitle_4630524	
DialogData_TalkRoleName_4630524	
DialogData_TalkContent_4630525	你們會理解我的，對嗎？
DialogData_TalkTitle_4630525	
DialogData_TalkRoleName_4630525	
DialogData_TalkContent_4630526	有你們這樣溫柔又懂得體諒他人的朋友，是我凱亞的榮幸。
DialogData_TalkTitle_4630526	
DialogData_TalkRoleName_4630526	
DialogData_TalkContent_4630527	嗯…嗯…
DialogData_TalkTitle_4630527	
DialogData_TalkRoleName_4630527	
DialogData_TalkContent_4630528	這次的事實在抱歉，但請派蒙閣下放心，同樣的伎倆我是不會用兩次的。
DialogData_TalkTitle_4630528	
DialogData_TalkRoleName_4630528	
DialogData_TalkContent_4630529	…派蒙已經完全被掌控了呢。
DialogData_TalkTitle_4630529	
DialogData_TalkRoleName_4630529	
DialogData_TalkContent_4630530	…不同的伎倆就可以繼續用嗎。
DialogData_TalkTitle_4630530	
DialogData_TalkRoleName_4630530	
DialogData_TalkContent_4630535	話說回來，你們居然完全依靠自己的力量解開謎題，找到了這裡。
DialogData_TalkTitle_4630535	
DialogData_TalkRoleName_4630535	
DialogData_TalkContent_4630536	那些線索也是你給的囉？
DialogData_TalkTitle_4630536	
DialogData_TalkRoleName_4630536	
DialogData_TalkContent_4630537	沒錯。但那些線索模糊的程度，連我都覺得對你們有些苛刻了。
DialogData_TalkTitle_4630537	
DialogData_TalkRoleName_4630537	
DialogData_TalkContent_4630538	本來已經做好準備，隨時可以替你們答疑解惑的…
DialogData_TalkTitle_4630538	
DialogData_TalkRoleName_4630538	
DialogData_TalkContent_4630539	呵呵，這應該算是這次行動中，唯一出乎我意料的地方了。
DialogData_TalkTitle_4630539	
DialogData_TalkRoleName_4630539	
DialogData_TalkContent_4630540	嘿嘿，這點程度而已，當然不在話下啦！
DialogData_TalkTitle_4630540	
DialogData_TalkRoleName_4630540	
DialogData_TalkContent_4630541	只是小菜一碟！
DialogData_TalkTitle_4630541	
DialogData_TalkRoleName_4630541	
DialogData_TalkContent_4630542	其實我用了些別的辦法…
DialogData_TalkTitle_4630542	
DialogData_TalkRoleName_4630542	
DialogData_TalkContent_4630543	不管怎麼說，我認可你們的智慧，畢竟智慧本身是不會騙人的。
DialogData_TalkTitle_4630543	
DialogData_TalkRoleName_4630543	
DialogData_TalkContent_4630544	只是有些人喜歡拿智慧來騙人而已~！
DialogData_TalkTitle_4630544	
DialogData_TalkRoleName_4630544	
DialogData_TalkContent_4630545	哈哈哈哈…
DialogData_TalkTitle_4630545	
DialogData_TalkRoleName_4630545	
DialogData_TalkContent_4630531	真是愉快的一天。那麼，我還要回去審訊嫌犯…
DialogData_TalkTitle_4630531	
DialogData_TalkRoleName_4630531	
DialogData_TalkContent_4630532	今天就先告辭了。以後也歡迎來騎士團找我，我們下次再見吧。
DialogData_TalkTitle_4630532	
DialogData_TalkRoleName_4630532	
DialogData_TalkContent_4630601	今天就先告辭了。以後也歡迎來騎士團找我，我們下次再見吧。
DialogData_TalkTitle_4630601	
DialogData_TalkRoleName_4630601	
DialogData_TalkContent_4640101	蒙德城內有一個隻在夜裡出現懲奸除惡的神秘英雄的存在。
DialogData_TalkTitle_4640101	
DialogData_TalkRoleName_4640101	
DialogData_TalkContent_4640102	真神秘！我們去打聽打聽
DialogData_TalkTitle_4640102	
DialogData_TalkRoleName_4640102	
DialogData_TalkContent_4640103	
DialogData_TalkTitle_4640103	
DialogData_TalkRoleName_4640103	
DialogData_TalkContent_4640104	
DialogData_TalkTitle_4640104	
DialogData_TalkRoleName_4640104	
DialogData_TalkContent_4640105	
DialogData_TalkTitle_4640105	
DialogData_TalkRoleName_4640105	
DialogData_TalkContent_4640106	
DialogData_TalkTitle_4640106	
DialogData_TalkRoleName_4640106	
DialogData_TalkContent_4640107	
DialogData_TalkTitle_4640107	
DialogData_TalkRoleName_4640107	
DialogData_TalkContent_4640108	
DialogData_TalkTitle_4640108	
DialogData_TalkRoleName_4640108	
DialogData_TalkContent_4640109	
DialogData_TalkTitle_4640109	
DialogData_TalkRoleName_4640109	
DialogData_TalkContent_4640110	
DialogData_TalkTitle_4640110	
DialogData_TalkRoleName_4640110	
DialogData_TalkContent_4640111	
DialogData_TalkTitle_4640111	
DialogData_TalkRoleName_4640111	
DialogData_TalkContent_4640112	
DialogData_TalkTitle_4640112	
DialogData_TalkRoleName_4640112	
DialogData_TalkContent_4640113	
DialogData_TalkTitle_4640113	
DialogData_TalkRoleName_4640113	
DialogData_TalkContent_4640114	
DialogData_TalkTitle_4640114	
DialogData_TalkRoleName_4640114	
DialogData_TalkContent_4640115	
DialogData_TalkTitle_4640115	
DialogData_TalkRoleName_4640115	
DialogData_TalkContent_4640116	
DialogData_TalkTitle_4640116	
DialogData_TalkRoleName_4640116	
DialogData_TalkContent_4640117	
DialogData_TalkTitle_4640117	
DialogData_TalkRoleName_4640117	
DialogData_TalkContent_4640118	
DialogData_TalkTitle_4640118	
DialogData_TalkRoleName_4640118	
DialogData_TalkContent_4640119	
DialogData_TalkTitle_4640119	
DialogData_TalkRoleName_4640119	
DialogData_TalkContent_4640120	
DialogData_TalkTitle_4640120	
DialogData_TalkRoleName_4640120	
DialogData_TalkContent_4640121	
DialogData_TalkTitle_4640121	
DialogData_TalkRoleName_4640121	
DialogData_TalkContent_4640122	
DialogData_TalkTitle_4640122	
DialogData_TalkRoleName_4640122	
DialogData_TalkContent_4640123	
DialogData_TalkTitle_4640123	
DialogData_TalkRoleName_4640123	
DialogData_TalkContent_4640124	
DialogData_TalkTitle_4640124	
DialogData_TalkRoleName_4640124	
DialogData_TalkContent_4640125	
DialogData_TalkTitle_4640125	
DialogData_TalkRoleName_4640125	
DialogData_TalkContent_4640126	
DialogData_TalkTitle_4640126	
DialogData_TalkRoleName_4640126	
DialogData_TalkContent_4640127	
DialogData_TalkTitle_4640127	
DialogData_TalkRoleName_4640127	
DialogData_TalkContent_4640128	
DialogData_TalkTitle_4640128	
DialogData_TalkRoleName_4640128	
DialogData_TalkContent_4640129	
DialogData_TalkTitle_4640129	
DialogData_TalkRoleName_4640129	
DialogData_TalkContent_4640130	
DialogData_TalkTitle_4640130	
DialogData_TalkRoleName_4640130	
DialogData_TalkContent_4640131	
DialogData_TalkTitle_4640131	
DialogData_TalkRoleName_4640131	
DialogData_TalkContent_4640132	
DialogData_TalkTitle_4640132	
DialogData_TalkRoleName_4640132	
DialogData_TalkContent_4640133	
DialogData_TalkTitle_4640133	
DialogData_TalkRoleName_4640133	
DialogData_TalkContent_4640134	
DialogData_TalkTitle_4640134	
DialogData_TalkRoleName_4640134	
DialogData_TalkContent_4640201	似乎從沒見過他和誰一起行動
DialogData_TalkTitle_4640201	
DialogData_TalkRoleName_4640201	
DialogData_TalkContent_4640202	
DialogData_TalkTitle_4640202	
DialogData_TalkRoleName_4640202	
DialogData_TalkContent_4640203	
DialogData_TalkTitle_4640203	
DialogData_TalkRoleName_4640203	
DialogData_TalkContent_4640204	
DialogData_TalkTitle_4640204	
DialogData_TalkRoleName_4640204	
DialogData_TalkContent_4640205	
DialogData_TalkTitle_4640205	
DialogData_TalkRoleName_4640205	
DialogData_TalkContent_4640206	
DialogData_TalkTitle_4640206	
DialogData_TalkRoleName_4640206	
DialogData_TalkContent_4640207	
DialogData_TalkTitle_4640207	
DialogData_TalkRoleName_4640207	
DialogData_TalkContent_4640208	
DialogData_TalkTitle_4640208	
DialogData_TalkRoleName_4640208	
DialogData_TalkContent_4640209	
DialogData_TalkTitle_4640209	
DialogData_TalkRoleName_4640209	
DialogData_TalkContent_4640210	
DialogData_TalkTitle_4640210	
DialogData_TalkRoleName_4640210	
DialogData_TalkContent_4640211	
DialogData_TalkTitle_4640211	
DialogData_TalkRoleName_4640211	
DialogData_TalkContent_4640212	
DialogData_TalkTitle_4640212	
DialogData_TalkRoleName_4640212	
DialogData_TalkContent_4640213	
DialogData_TalkTitle_4640213	
DialogData_TalkRoleName_4640213	
DialogData_TalkContent_4640214	嗯？
DialogData_TalkTitle_4640214	
DialogData_TalkRoleName_4640214	
DialogData_TalkContent_4640215	
DialogData_TalkTitle_4640215	
DialogData_TalkRoleName_4640215	
DialogData_TalkContent_4640216	
DialogData_TalkTitle_4640216	
DialogData_TalkRoleName_4640216	
DialogData_TalkContent_4640217	
DialogData_TalkTitle_4640217	
DialogData_TalkRoleName_4640217	
DialogData_TalkContent_4640218	
DialogData_TalkTitle_4640218	
DialogData_TalkRoleName_4640218	
DialogData_TalkContent_4640219	
DialogData_TalkTitle_4640219	
DialogData_TalkRoleName_4640219	
DialogData_TalkContent_4640220	
DialogData_TalkTitle_4640220	
DialogData_TalkRoleName_4640220	
DialogData_TalkContent_4640221	
DialogData_TalkTitle_4640221	
DialogData_TalkRoleName_4640221	
DialogData_TalkContent_4640301	那天夜色下他的紅發像火一樣
DialogData_TalkTitle_4640301	
DialogData_TalkRoleName_4640301	
DialogData_TalkContent_4640302	
DialogData_TalkTitle_4640302	
DialogData_TalkRoleName_4640302	
DialogData_TalkContent_4640303	
DialogData_TalkTitle_4640303	
DialogData_TalkRoleName_4640303	
DialogData_TalkContent_4640304	
DialogData_TalkTitle_4640304	
DialogData_TalkRoleName_4640304	
DialogData_TalkContent_4640305	
DialogData_TalkTitle_4640305	
DialogData_TalkRoleName_4640305	
DialogData_TalkContent_4640306	
DialogData_TalkTitle_4640306	
DialogData_TalkRoleName_4640306	
DialogData_TalkContent_4640307	
DialogData_TalkTitle_4640307	
DialogData_TalkRoleName_4640307	
DialogData_TalkContent_4640308	
DialogData_TalkTitle_4640308	
DialogData_TalkRoleName_4640308	
DialogData_TalkContent_4640309	
DialogData_TalkTitle_4640309	
DialogData_TalkRoleName_4640309	
DialogData_TalkContent_4640310	
DialogData_TalkTitle_4640310	
DialogData_TalkRoleName_4640310	
DialogData_TalkContent_4640311	
DialogData_TalkTitle_4640311	
DialogData_TalkRoleName_4640311	
DialogData_TalkContent_4640312	
DialogData_TalkTitle_4640312	
DialogData_TalkRoleName_4640312	
DialogData_TalkContent_4640313	
DialogData_TalkTitle_4640313	
DialogData_TalkRoleName_4640313	
DialogData_TalkContent_4640314	
DialogData_TalkTitle_4640314	
DialogData_TalkRoleName_4640314	
DialogData_TalkContent_4640315	
DialogData_TalkTitle_4640315	
DialogData_TalkRoleName_4640315	
DialogData_TalkContent_4640316	
DialogData_TalkTitle_4640316	
DialogData_TalkRoleName_4640316	
DialogData_TalkContent_4640317	
DialogData_TalkTitle_4640317	
DialogData_TalkRoleName_4640317	
DialogData_TalkContent_4640318	
DialogData_TalkTitle_4640318	
DialogData_TalkRoleName_4640318	
DialogData_TalkContent_4640319	
DialogData_TalkTitle_4640319	
DialogData_TalkRoleName_4640319	
DialogData_TalkContent_4640320	
DialogData_TalkTitle_4640320	
DialogData_TalkRoleName_4640320	
DialogData_TalkContent_4640321	
DialogData_TalkTitle_4640321	
DialogData_TalkRoleName_4640321	
DialogData_TalkContent_4640322	
DialogData_TalkTitle_4640322	
DialogData_TalkRoleName_4640322	
DialogData_TalkContent_4640323	
DialogData_TalkTitle_4640323	
DialogData_TalkRoleName_4640323	
DialogData_TalkContent_4640324	
DialogData_TalkTitle_4640324	
DialogData_TalkRoleName_4640324	
DialogData_TalkContent_4640325	
DialogData_TalkTitle_4640325	
DialogData_TalkRoleName_4640325	
DialogData_TalkContent_4640326	
DialogData_TalkTitle_4640326	
DialogData_TalkRoleName_4640326	
DialogData_TalkContent_4640327	
DialogData_TalkTitle_4640327	
DialogData_TalkRoleName_4640327	
DialogData_TalkContent_4640328	
DialogData_TalkTitle_4640328	
DialogData_TalkRoleName_4640328	
DialogData_TalkContent_4640329	
DialogData_TalkTitle_4640329	
DialogData_TalkRoleName_4640329	
DialogData_TalkContent_4640330	
DialogData_TalkTitle_4640330	
DialogData_TalkRoleName_4640330	
DialogData_TalkContent_4640401	他行動迅速，眼神淩厲，仿佛夜梟一般
DialogData_TalkTitle_4640401	
DialogData_TalkRoleName_4640401	
DialogData_TalkContent_4640402	
DialogData_TalkTitle_4640402	
DialogData_TalkRoleName_4640402	
DialogData_TalkContent_4640403	
DialogData_TalkTitle_4640403	
DialogData_TalkRoleName_4640403	
DialogData_TalkContent_4640404	
DialogData_TalkTitle_4640404	
DialogData_TalkRoleName_4640404	
DialogData_TalkContent_4640405	
DialogData_TalkTitle_4640405	
DialogData_TalkRoleName_4640405	
DialogData_TalkContent_4640406	
DialogData_TalkTitle_4640406	
DialogData_TalkRoleName_4640406	
DialogData_TalkContent_4640407	
DialogData_TalkTitle_4640407	
DialogData_TalkRoleName_4640407	
DialogData_TalkContent_4640408	
DialogData_TalkTitle_4640408	
DialogData_TalkRoleName_4640408	
DialogData_TalkContent_4640409	
DialogData_TalkTitle_4640409	
DialogData_TalkRoleName_4640409	
DialogData_TalkContent_4640410	
DialogData_TalkTitle_4640410	
DialogData_TalkRoleName_4640410	
DialogData_TalkContent_4640411	
DialogData_TalkTitle_4640411	
DialogData_TalkRoleName_4640411	
DialogData_TalkContent_4640412	
DialogData_TalkTitle_4640412	
DialogData_TalkRoleName_4640412	
DialogData_TalkContent_4640413	
DialogData_TalkTitle_4640413	
DialogData_TalkRoleName_4640413	
DialogData_TalkContent_4640414	
DialogData_TalkTitle_4640414	
DialogData_TalkRoleName_4640414	
DialogData_TalkContent_4640415	
DialogData_TalkTitle_4640415	
DialogData_TalkRoleName_4640415	
DialogData_TalkContent_4640416	
DialogData_TalkTitle_4640416	
DialogData_TalkRoleName_4640416	
DialogData_TalkContent_4640417	
DialogData_TalkTitle_4640417	
DialogData_TalkRoleName_4640417	
DialogData_TalkContent_4640418	
DialogData_TalkTitle_4640418	
DialogData_TalkRoleName_4640418	
DialogData_TalkContent_4640419	
DialogData_TalkTitle_4640419	
DialogData_TalkRoleName_4640419	
DialogData_TalkContent_4640420	
DialogData_TalkTitle_4640420	
DialogData_TalkRoleName_4640420	
DialogData_TalkContent_4640421	
DialogData_TalkTitle_4640421	
DialogData_TalkRoleName_4640421	
DialogData_TalkContent_4640422	
DialogData_TalkTitle_4640422	
DialogData_TalkRoleName_4640422	
DialogData_TalkContent_4640423	
DialogData_TalkTitle_4640423	
DialogData_TalkRoleName_4640423	
DialogData_TalkContent_4640424	
DialogData_TalkTitle_4640424	
DialogData_TalkRoleName_4640424	
DialogData_TalkContent_4640425	
DialogData_TalkTitle_4640425	
DialogData_TalkRoleName_4640425	
DialogData_TalkContent_4640426	
DialogData_TalkTitle_4640426	
DialogData_TalkRoleName_4640426	
DialogData_TalkContent_4640001	去蒙德各處轉轉，說不定能碰到那位神秘的暗夜英雄
DialogData_TalkTitle_4640001	
DialogData_TalkRoleName_4640001	
DialogData_TalkContent_4640002	【Cutscene】有深淵教團的傢伙在趁夜色搞事情，主角準備先觀察情況，考慮通報給騎士團的值夜人，而馬上正好目擊到了迪盧克出現破壞了深淵教團的陰謀，領會到了暗夜英雄的真身。
DialogData_TalkTitle_4640002	
DialogData_TalkRoleName_4640002	
DialogData_TalkContent_4640501	迪盧克：沒想到被你發現了
DialogData_TalkTitle_4640501	
DialogData_TalkRoleName_4640501	
DialogData_TalkContent_4640502	派蒙：你就是暗夜英雄？
DialogData_TalkTitle_4640502	
DialogData_TalkRoleName_4640502	
DialogData_TalkContent_4640503	迪盧克：小白菜呀地裡黃呀十八歲呀沒了爹娘
DialogData_TalkTitle_4640503	
DialogData_TalkRoleName_4640503	
DialogData_TalkContent_4640504	派蒙：好吧我們不告訴別人你是暗夜英雄
DialogData_TalkTitle_4640504	
DialogData_TalkRoleName_4640504	
DialogData_TalkContent_4640505	迪盧克：溜了溜了
DialogData_TalkTitle_4640505	
DialogData_TalkRoleName_4640505	
DialogData_TalkContent_4640506	霍夫曼：發生了什麼？！
DialogData_TalkTitle_4640506	
DialogData_TalkRoleName_4640506	
DialogData_TalkContent_4640507	派蒙：什麼都沒發生
DialogData_TalkTitle_4640507	
DialogData_TalkRoleName_4640507	
DialogData_TalkContent_4640508	
DialogData_TalkTitle_4640508	
DialogData_TalkRoleName_4640508	
DialogData_TalkContent_4640509	
DialogData_TalkTitle_4640509	
DialogData_TalkRoleName_4640509	
DialogData_TalkContent_4640510	
DialogData_TalkTitle_4640510	
DialogData_TalkRoleName_4640510	
DialogData_TalkContent_4640552	
DialogData_TalkTitle_4640552	
DialogData_TalkRoleName_4640552	
DialogData_TalkContent_4640553	
DialogData_TalkTitle_4640553	
DialogData_TalkRoleName_4640553	
DialogData_TalkContent_4640554	
DialogData_TalkTitle_4640554	
DialogData_TalkRoleName_4640554	
DialogData_TalkContent_4640555	
DialogData_TalkTitle_4640555	
DialogData_TalkRoleName_4640555	
DialogData_TalkContent_4640556	
DialogData_TalkTitle_4640556	
DialogData_TalkRoleName_4640556	
DialogData_TalkContent_4640557	
DialogData_TalkTitle_4640557	
DialogData_TalkRoleName_4640557	
DialogData_TalkContent_4640511	……
DialogData_TalkTitle_4640511	
DialogData_TalkRoleName_4640511	
DialogData_TalkContent_4640512	
DialogData_TalkTitle_4640512	
DialogData_TalkRoleName_4640512	
DialogData_TalkContent_4640513	
DialogData_TalkTitle_4640513	
DialogData_TalkRoleName_4640513	
DialogData_TalkContent_4640514	
DialogData_TalkTitle_4640514	
DialogData_TalkRoleName_4640514	
DialogData_TalkContent_4640515	
DialogData_TalkTitle_4640515	
DialogData_TalkRoleName_4640515	
DialogData_TalkContent_4640516	
DialogData_TalkTitle_4640516	
DialogData_TalkRoleName_4640516	
DialogData_TalkContent_4640517	
DialogData_TalkTitle_4640517	
DialogData_TalkRoleName_4640517	
DialogData_TalkContent_4640518	
DialogData_TalkTitle_4640518	
DialogData_TalkRoleName_4640518	
DialogData_TalkContent_4640519	
DialogData_TalkTitle_4640519	
DialogData_TalkRoleName_4640519	
DialogData_TalkContent_4640520	
DialogData_TalkTitle_4640520	
DialogData_TalkRoleName_4640520	
DialogData_TalkContent_4640521	
DialogData_TalkTitle_4640521	
DialogData_TalkRoleName_4640521	
DialogData_TalkContent_4640522	
DialogData_TalkTitle_4640522	
DialogData_TalkRoleName_4640522	
DialogData_TalkContent_4640523	
DialogData_TalkTitle_4640523	
DialogData_TalkRoleName_4640523	
DialogData_TalkContent_4640524	
DialogData_TalkTitle_4640524	
DialogData_TalkRoleName_4640524	
DialogData_TalkContent_4640525	
DialogData_TalkTitle_4640525	
DialogData_TalkRoleName_4640525	
DialogData_TalkContent_4640526	
DialogData_TalkTitle_4640526	
DialogData_TalkRoleName_4640526	
DialogData_TalkContent_4640527	
DialogData_TalkTitle_4640527	
DialogData_TalkRoleName_4640527	
DialogData_TalkContent_4640528	
DialogData_TalkTitle_4640528	
DialogData_TalkRoleName_4640528	
DialogData_TalkContent_4640529	
DialogData_TalkTitle_4640529	
DialogData_TalkRoleName_4640529	
DialogData_TalkContent_4640530	
DialogData_TalkTitle_4640530	
DialogData_TalkRoleName_4640530	
DialogData_TalkContent_4640531	
DialogData_TalkTitle_4640531	
DialogData_TalkRoleName_4640531	
DialogData_TalkContent_4640532	
DialogData_TalkTitle_4640532	
DialogData_TalkRoleName_4640532	
DialogData_TalkContent_4640533	
DialogData_TalkTitle_4640533	
DialogData_TalkRoleName_4640533	
DialogData_TalkContent_4640534	
DialogData_TalkTitle_4640534	
DialogData_TalkRoleName_4640534	
DialogData_TalkContent_4640535	
DialogData_TalkTitle_4640535	
DialogData_TalkRoleName_4640535	
DialogData_TalkContent_4640536	
DialogData_TalkTitle_4640536	
DialogData_TalkRoleName_4640536	
DialogData_TalkContent_4640537	
DialogData_TalkTitle_4640537	
DialogData_TalkRoleName_4640537	
DialogData_TalkContent_4640538	
DialogData_TalkTitle_4640538	
DialogData_TalkRoleName_4640538	
DialogData_TalkContent_4640539	
DialogData_TalkTitle_4640539	
DialogData_TalkRoleName_4640539	
DialogData_TalkContent_4640540	
DialogData_TalkTitle_4640540	
DialogData_TalkRoleName_4640540	
DialogData_TalkContent_4640541	
DialogData_TalkTitle_4640541	
DialogData_TalkRoleName_4640541	
DialogData_TalkContent_4640542	
DialogData_TalkTitle_4640542	
DialogData_TalkRoleName_4640542	
DialogData_TalkContent_4640543	
DialogData_TalkTitle_4640543	
DialogData_TalkRoleName_4640543	
DialogData_TalkContent_4640544	
DialogData_TalkTitle_4640544	
DialogData_TalkRoleName_4640544	
DialogData_TalkContent_4640545	啊…
DialogData_TalkTitle_4640545	
DialogData_TalkRoleName_4640545	
DialogData_TalkContent_4640546	
DialogData_TalkTitle_4640546	
DialogData_TalkRoleName_4640546	
DialogData_TalkContent_4640547	
DialogData_TalkTitle_4640547	
DialogData_TalkRoleName_4640547	
DialogData_TalkContent_4640548	
DialogData_TalkTitle_4640548	
DialogData_TalkRoleName_4640548	
DialogData_TalkContent_4640549	
DialogData_TalkTitle_4640549	
DialogData_TalkRoleName_4640549	
DialogData_TalkContent_4640550	
DialogData_TalkTitle_4640550	
DialogData_TalkRoleName_4640550	
DialogData_TalkContent_4640551	
DialogData_TalkTitle_4640551	
DialogData_TalkRoleName_4640551	
DialogData_TalkContent_4640558	
DialogData_TalkTitle_4640558	
DialogData_TalkRoleName_4640558	
DialogData_TalkContent_4650001	天亮了！我們去騎士團看看吧。
DialogData_TalkTitle_4650001	
DialogData_TalkRoleName_4650001	
DialogData_TalkContent_4650002	我們快去晨曦酒莊通知迪盧克先生吧！
DialogData_TalkTitle_4650002	
DialogData_TalkRoleName_4650002	
DialogData_TalkContent_4650003	
DialogData_TalkTitle_4650003	
DialogData_TalkRoleName_4650003	
DialogData_TalkContent_4650004	
DialogData_TalkTitle_4650004	
DialogData_TalkRoleName_4650004	
DialogData_TalkContent_4650101	聽到坊間的傳聞，據說某神秘黑暗組織準備明晚派出“秘密武器”襲擊蒙德，“暗夜英雄”如果有骨氣就出來應戰。
DialogData_TalkTitle_4650101	
DialogData_TalkRoleName_4650101	
DialogData_TalkContent_4650102	（哎呀，這下糟糕了！得通知迪盧克先生！）
DialogData_TalkTitle_4650102	
DialogData_TalkRoleName_4650102	
DialogData_TalkContent_4650103	
DialogData_TalkTitle_4650103	
DialogData_TalkRoleName_4650103	
DialogData_TalkContent_4650104	
DialogData_TalkTitle_4650104	
DialogData_TalkRoleName_4650104	
DialogData_TalkContent_4650105	
DialogData_TalkTitle_4650105	
DialogData_TalkRoleName_4650105	
DialogData_TalkContent_4650106	
DialogData_TalkTitle_4650106	
DialogData_TalkRoleName_4650106	
DialogData_TalkContent_4650107	
DialogData_TalkTitle_4650107	
DialogData_TalkRoleName_4650107	
DialogData_TalkContent_4650108	
DialogData_TalkTitle_4650108	
DialogData_TalkRoleName_4650108	
DialogData_TalkContent_4650109	
DialogData_TalkTitle_4650109	
DialogData_TalkRoleName_4650109	
DialogData_TalkContent_4650110	
DialogData_TalkTitle_4650110	
DialogData_TalkRoleName_4650110	
DialogData_TalkContent_4650111	
DialogData_TalkTitle_4650111	
DialogData_TalkRoleName_4650111	
DialogData_TalkContent_4650112	
DialogData_TalkTitle_4650112	
DialogData_TalkRoleName_4650112	
DialogData_TalkContent_4650119	
DialogData_TalkTitle_4650119	
DialogData_TalkRoleName_4650119	
DialogData_TalkContent_4650113	
DialogData_TalkTitle_4650113	
DialogData_TalkRoleName_4650113	
DialogData_TalkContent_4650114	
DialogData_TalkTitle_4650114	
DialogData_TalkRoleName_4650114	
DialogData_TalkContent_4650115	
DialogData_TalkTitle_4650115	
DialogData_TalkRoleName_4650115	
DialogData_TalkContent_4650116	
DialogData_TalkTitle_4650116	
DialogData_TalkRoleName_4650116	
DialogData_TalkContent_4650117	
DialogData_TalkTitle_4650117	
DialogData_TalkRoleName_4650117	
DialogData_TalkContent_4650118	
DialogData_TalkTitle_4650118	
DialogData_TalkRoleName_4650118	
DialogData_TalkContent_4650201	不好啦有人要陰你
DialogData_TalkTitle_4650201	
DialogData_TalkRoleName_4650201	
DialogData_TalkContent_4650202	這樣呀~我聽說啦，感謝你來通知我小可愛~
DialogData_TalkTitle_4650202	
DialogData_TalkRoleName_4650202	
DialogData_TalkContent_4650203	你來幫我的話，給你大寶貝
DialogData_TalkTitle_4650203	
DialogData_TalkRoleName_4650203	
DialogData_TalkContent_4650204	咦？
DialogData_TalkTitle_4650204	
DialogData_TalkRoleName_4650204	
DialogData_TalkContent_4650205	
DialogData_TalkTitle_4650205	
DialogData_TalkRoleName_4650205	
DialogData_TalkContent_4650206	
DialogData_TalkTitle_4650206	
DialogData_TalkRoleName_4650206	
DialogData_TalkContent_4650207	
DialogData_TalkTitle_4650207	
DialogData_TalkRoleName_4650207	
DialogData_TalkContent_4650208	
DialogData_TalkTitle_4650208	
DialogData_TalkRoleName_4650208	
DialogData_TalkContent_4650209	
DialogData_TalkTitle_4650209	
DialogData_TalkRoleName_4650209	
DialogData_TalkContent_4650210	
DialogData_TalkTitle_4650210	
DialogData_TalkRoleName_4650210	
DialogData_TalkContent_4650211	
DialogData_TalkTitle_4650211	
DialogData_TalkRoleName_4650211	
DialogData_TalkContent_4650212	
DialogData_TalkTitle_4650212	
DialogData_TalkRoleName_4650212	
DialogData_TalkContent_4650213	
DialogData_TalkTitle_4650213	
DialogData_TalkRoleName_4650213	
DialogData_TalkContent_4650214	
DialogData_TalkTitle_4650214	
DialogData_TalkRoleName_4650214	
DialogData_TalkContent_4650215	
DialogData_TalkTitle_4650215	
DialogData_TalkRoleName_4650215	
DialogData_TalkContent_4650216	
DialogData_TalkTitle_4650216	
DialogData_TalkRoleName_4650216	
DialogData_TalkContent_4650217	
DialogData_TalkTitle_4650217	
DialogData_TalkRoleName_4650217	
DialogData_TalkContent_4650218	
DialogData_TalkTitle_4650218	
DialogData_TalkRoleName_4650218	
DialogData_TalkContent_4650219	
DialogData_TalkTitle_4650219	
DialogData_TalkRoleName_4650219	
DialogData_TalkContent_4650220	
DialogData_TalkTitle_4650220	
DialogData_TalkRoleName_4650220	
DialogData_TalkContent_4650221	
DialogData_TalkTitle_4650221	
DialogData_TalkRoleName_4650221	
DialogData_TalkContent_4650222	
DialogData_TalkTitle_4650222	
DialogData_TalkRoleName_4650222	
DialogData_TalkContent_4650223	
DialogData_TalkTitle_4650223	
DialogData_TalkRoleName_4650223	
DialogData_TalkContent_4650224	
DialogData_TalkTitle_4650224	
DialogData_TalkRoleName_4650224	
DialogData_TalkContent_4650225	
DialogData_TalkTitle_4650225	
DialogData_TalkRoleName_4650225	
DialogData_TalkContent_4650226	
DialogData_TalkTitle_4650226	
DialogData_TalkRoleName_4650226	
DialogData_TalkContent_4650227	
DialogData_TalkTitle_4650227	
DialogData_TalkRoleName_4650227	
DialogData_TalkContent_4650228	
DialogData_TalkTitle_4650228	
DialogData_TalkRoleName_4650228	
DialogData_TalkContent_4650229	
DialogData_TalkTitle_4650229	
DialogData_TalkRoleName_4650229	
DialogData_TalkContent_4650230	
DialogData_TalkTitle_4650230	
DialogData_TalkRoleName_4650230	
DialogData_TalkContent_4650231	
DialogData_TalkTitle_4650231	
DialogData_TalkRoleName_4650231	
DialogData_TalkContent_4650232	
DialogData_TalkTitle_4650232	
DialogData_TalkRoleName_4650232	
DialogData_TalkContent_4650301	你來啦，我們進去吧
DialogData_TalkTitle_4650301	
DialogData_TalkRoleName_4650301	
